data,PM10,PTS,NO2,O3,SO2,"PM 2,5",CO,Tº,DV,PP,PA,VV,RS,UR
13/12/21 08:30,18,,18.1,12.32,0.38,,0.58,24.07,338.61,0,,0.8,239.65,83.96
13/12/21 09:30,9,,13.57,16.61,0.22,,0.47,25.17,358.01,0,,1.37,353,75.41
13/12/21 10:30,7,,15.5,20.37,0.23,,0.44,26.29,338.75,0,,1.49,427.17,68.86
13/12/21 11:30,3,,12.44,28.76,0.27,,0.39,27.83,315.92,0,,1.36,508.82,61.75
13/12/21 12:30,2,,12.57,34.81,0.55,,0.44,28.16,3.83,0,,1.3,397.67,61.89
13/12/21 13:30,1,,8.95,35.13,0.48,,0.41,29.01,18.75,0,,1.41,451.26,56.54
13/12/21 14:30,,,10.1,40.74,0.26,,0.38,29.56,3.6,0,,1.51,614.19,53.09
13/12/21 15:30,2,,26.99,23.7,0.7,,0.44,28.4,307.29,2,,2.84,233.66,60.06
13/12/21 16:30,6,,33.91,13.01,0.53,,0.57,23.93,133.04,0.8,,0.95,193.47,85.94
13/12/21 17:30,23,,30.06,16.08,0.34,,0.63,25.08,138.34,0,,0.93,106.52,77.35
13/12/21 18:30,20,,37.23,8.85,0.42,,0.74,25.24,121.73,0,,0.82,17.31,75.64
13/12/21 19:30,28,,36.03,4.42,0.47,,0.67,24.84,99.96,0,,0.8,6.66,76.45
13/12/21 20:30,19,,32.08,4.83,0.58,,0.6,24.38,120.35,0,,0.66,6.81,76.1
13/12/21 21:30,20,,39.12,2.83,0.48,,0.6,24.21,90.66,0,,0.16,5.26,77.68
13/12/21 22:30,27,,39.72,2.99,0.85,,0.64,24.47,104.41,0,,0.44,4.34,75.59
13/12/21 23:30,26,,34.63,2.93,1.25,,0.57,24.19,109.82,0,,0.64,3.6,76.69
14/12/21 00:30,20,,27.36,5.3,1.35,,0.29,23.63,111.62,0,,0.84,2.53,79.41
14/12/21 01:30,14,,16.95,7.43,1.67,,0.27,23.39,114.76,0,,1.03,4.02,82.72
14/12/21 02:30,25,,11.38,10.06,1.58,,0.28,23.39,119.62,0,,1.22,5.17,83.67
14/12/21 03:30,19,,5.75,18.85,1.66,,0.25,23.26,119.05,0,,1.51,4.29,81.98
14/12/21 04:30,11,,7.95,19.09,1.47,,0.24,22.66,97.32,3.4,,1.24,4.58,84.32
14/12/21 05:30,6,,8.92,18.05,1.7,,0.25,21.82,121.93,0,,1.65,12.9,92.37
14/12/21 06:30,22,,15.98,12.51,1.56,,0.34,21.86,119.77,0,,1.39,35.88,94.15
14/12/21 07:30,13,,17.25,14.96,1.53,,0.39,22.25,105.11,0,,1.16,92.51,90.67
14/12/21 08:30,7,,18.43,15.12,1.72,,0.4,23.43,119.8,0,,1.24,250.14,83.84
14/12/21 09:30,5,,13.22,,529.44,,0.11,26.57,138.78,0,,1.12,622.37,69.09
14/12/21 10:30,5,,13.07,,378.2,1,5.98,27.97,34.48,0,,1.21,631.39,63.1
14/12/21 11:30,4,,11.13,39.62,0.88,5,0.14,29.34,333.17,0,,1.29,669.41,57.63
14/12/21 12:30,3,,11.71,38.1,0.77,10,0.19,29.17,32.95,0,,1.3,310.55,57.96
14/12/21 13:30,3,,12.16,41.36,0.52,9,0.31,29.89,9.74,0,,1.26,535.97,56.02
14/12/21 14:30,3,,16.76,40.26,0.43,8,0.31,30.04,336.22,0,,2.06,403.43,54.68
14/12/21 15:30,9,,39.16,12.13,0.61,12,0.51,27.49,302.7,0,,2.09,159.49,61.14
14/12/21 16:30,5,,23.15,23.35,0.4,10,0.39,27.43,119.12,0,,1.12,93.08,63.92
14/12/21 17:30,12,,19.58,21.46,0.58,10,0.38,25.79,117.67,0,,2.34,37.71,75.55
14/12/21 18:30,20,,17.39,18.95,0.77,10,0.39,24.65,124.39,0,,1.76,8.96,79.79
14/12/21 19:30,22,,17.25,14.99,1.1,9,0.37,24.62,118.15,0,,1.48,4.53,77.62
14/12/21 20:30,16,,16.17,13.45,1.01,8,0.32,24.58,111.34,0,,1.73,4.22,79.06
14/12/21 21:30,30,,11.3,14.86,1.02,8,0.29,23.79,119.13,0.2,,1.34,3.82,84.71
14/12/21 22:30,15,,10.79,18.46,0.92,9,0.28,23.39,109.47,0,,1.8,4.35,83.94
14/12/21 23:30,9,,8.45,16.46,0.82,14,0.26,23.13,106.49,0,,1.67,1.92,82.94
15/12/21 00:30,6,,11.58,16.48,0.72,10,0.38,23.29,114.14,0.2,,1.17,4.81,81.05
15/12/21 01:30,5,,7.65,18.55,0.63,10,0.39,23.37,114.03,0,,1.33,4.81,80.7
15/12/21 02:30,3,,4.12,19.19,0.68,12,0.36,23.38,115.1,0,,1.31,4.55,81.22
15/12/21 03:30,3,,3.1,19.04,0.82,9,0.35,23.15,114.22,0,,1.02,4.11,82.46
15/12/21 04:30,2,,6.04,16.09,0.74,8,0.35,23.15,110.91,0,,0.98,4.23,82.21
15/12/21 05:30,1,,10.9,11.42,0.48,11,0.34,23.12,114.96,0,,0.95,8.22,82.56
15/12/21 06:30,2,,14.72,10.12,0.89,9,0.43,23.51,122.82,0,,0.93,41.13,81.03
15/12/21 07:30,27,,21.94,8.56,0.7,10,0.53,23.17,358.62,1.4,,1.35,46.48,84.59
15/12/21 08:30,24,,31.79,5.27,0.86,9,0.68,22.51,306.59,0.4,,0.83,137.7,92.72
15/12/21 09:30,48,,22.03,15.27,0.5,15,0.57,23.57,39.07,0.8,,0.67,330.83,87.97
15/12/21 10:30,25,,18.37,22.44,0.56,8,0.52,25.22,9.52,0,,0.92,381.04,78.42
15/12/21 11:30,14,,18.57,26.16,0.55,10,0.52,25.98,115.39,0,,1.23,324.55,74.24
15/12/21 12:30,9,,14.14,32.67,0.49,12,0.46,26.89,93.81,0,,1.09,360.39,70.2
15/12/21 13:30,5,,13.72,28.7,0.53,11,0.45,26.86,117.84,0,,1.97,350.95,70.67
15/12/21 14:30,19,,24.6,19.95,0.49,13,0.49,25,263.51,13.4,,2.34,71.58,80.62
15/12/21 15:30,35,,42.56,8.21,0.65,9,0.71,22.25,249.49,1.8,,0.89,47.17,95.63
15/12/21 16:30,54,,46.97,4.55,0.66,17,0.85,23.27,353.02,0,,0.81,96.38,92.02
15/12/21 17:30,51,,36.11,7.5,0.92,10,0.71,24.15,111.84,0,,1.25,80.05,85.97
15/12/21 18:30,47,,30,9.16,0.81,13,0.69,23.74,115.75,0,,1.62,13.71,87.63
15/12/21 19:30,54,,22.77,8.55,0.56,13,0.49,23.33,106.73,0,,0.95,7.57,87.29
15/12/21 20:30,45,,28.85,4.9,0.72,17,0.57,23.05,122.22,0,,1.13,5.45,89.86
15/12/21 21:30,64,,30.35,3.57,0.9,13,0.57,22.8,119.09,0,,1.1,5.56,93.82
15/12/21 22:30,111,,25.9,2.95,0.91,16,0.5,22.72,110.04,0,,0.67,5.14,94.06
15/12/21 23:30,76,,26.29,5.83,1.13,14,0.57,22.54,77.96,0,,0.3,4.95,95.56
16/12/21 00:30,85,,22.86,10.26,1.49,20,0.36,22.68,117.69,0,,0.83,5.89,92.52
16/12/21 01:30,48,,20.99,8.68,1.76,11,0.38,22.68,131.57,0,,0.53,5.53,91.72
16/12/21 02:30,35,,24.52,7.77,1.87,11,0.34,22.64,110,0,,0.91,6.17,90.41
16/12/21 03:30,30,,12.45,12.04,1.57,10,0.26,22.64,120.86,0,,1.36,6.52,88.79
16/12/21 04:30,74,,6.92,13.76,1.53,6,0.23,22.66,121.08,0,,1.38,6.08,87.8
16/12/21 05:30,44,,10.32,9.57,1.53,7,0.23,22.88,117.56,0,,1.18,23.19,86.75
16/12/21 06:30,336,,16.74,10.68,1.56,12,0.32,24.29,108.28,0,,1.44,163.37,80
16/12/21 07:30,412,,9.09,13.36,1.6,7,0.36,25.83,109.04,0,,1.73,295.7,72.7
16/12/21 08:30,304,,7.3,16.36,1.23,9,0.36,26.97,117.86,0,,1.65,409.02,67.94
16/12/21 09:30,161,,9.36,20.23,1.46,12,0.36,27.9,101.33,0,,1.45,361.03,64.06
16/12/21 10:30,147,,8.47,24.05,1.36,12,0.31,28.1,101.25,0,,1.42,395.87,63.17
16/12/21 11:30,74,,8.06,26.3,0.95,9,0.35,29.23,87.1,0,,1.42,524.22,58.34
16/12/21 12:30,44,,7.72,28.72,1.12,11,0.34,29.94,90.53,0,,1.5,550.23,54.71
16/12/21 13:30,22,,6.75,29.7,0.98,11,0.41,30.8,66.35,0,,1.62,620.58,50.15
16/12/21 14:30,11,,9.79,,1.09,9,0.43,30.36,62.57,0,,1.6,276.76,52.33
16/12/21 15:30,5,,32.11,,1.12,13,0.68,27.3,317.11,1.2,,2.32,187.45,72.99
16/12/21 16:30,15,,17.91,,0.95,11,0.58,26.56,119.5,0.2,,1.23,245.26,78.32
16/12/21 17:30,16,,18.22,,1.27,14,0.54,26,131.84,0,,1.77,81.6,75.14
16/12/21 18:30,13,,26.39,,1.58,12,0.46,25.72,125.71,0,,1.15,9.87,70.59
16/12/21 19:30,18,,33.4,,1.46,12,0.54,25.55,109.04,0,,0.82,4.23,69.13
16/12/21 20:30,17,,36.61,,1.54,14,0.54,25.51,125.34,0,,1.12,3.93,70.51
16/12/21 21:30,13,,30.38,,1.53,11,0.49,25.31,116.1,0,,0.79,3.2,74.85
16/12/21 22:30,26,,26.71,,1.62,10,0.48,24.79,88.37,0,,0.43,3.22,78.45
16/12/21 23:30,14,,22.16,,1.73,9,0.37,24.85,98.73,0,,0.87,2.83,77.88
17/12/21 00:30,13,,17.47,,1.89,7,0.33,24.51,101.85,0,,0.84,3.35,80.86
17/12/21 01:30,13,,16.42,,2.09,11,0.3,24.36,104.94,0,,0.63,3.05,82.6
17/12/21 02:30,13,,7.89,,1.84,9,0.27,24.33,114.38,0,,0.68,4.25,82.85
17/12/21 03:30,14,,6.6,,1.76,17,0.24,24.27,92,0,,0.63,4.45,83.31
17/12/21 04:30,22,,14.22,,1.89,16,0.29,23.69,320.31,0,,1.14,2.96,87.31
17/12/21 05:30,27,,18.93,,2.18,11,0.37,23.29,305.45,0,,1.76,19.82,85.92
17/12/21 06:30,18,,28.4,,2.17,14,0.5,23.34,306.92,0,,1.75,38.75,80.06
17/12/21 07:30,17,,31.53,,2.07,11,0.69,23.14,308.21,0,,1.91,32.9,81.16
17/12/21 08:30,37,,38.26,,2.54,19,0.86,22.81,310.28,0.2,,1.48,69.14,87.18
17/12/21 09:30,22,,47.85,,2.39,12,0.8,22.82,311.28,0,,1.84,99.92,88.61
17/12/21 10:30,12,,52.87,,2.69,23,0.89,22.9,308.43,0,,1.66,119.47,88.74
17/12/21 11:30,8,,46.6,,2.62,25,0.71,23.43,307.02,0,,1.13,160.19,87.69
17/12/21 12:30,4,,58.07,,2.9,37,0.75,23.58,298.28,0,,1.53,177.38,86.72
17/12/21 13:30,3,,62.97,,3.25,30,0.81,23.76,300.23,0,,1.42,143.55,86.46
17/12/21 14:30,7,,48.43,,3.16,22,0.79,23.46,303.12,0,,1.29,119.57,87.77
17/12/21 15:30,6,,45.27,,3.19,17,0.85,23.35,295.3,0,,1.19,79.64,88.34
17/12/21 16:30,8,,45.04,,3.5,17,0.96,23.21,296.83,0,,1.25,79.68,89.18
17/12/21 17:30,5,,42.46,,3.58,18,1.03,23.11,286.73,0,,1.41,57.71,87.3
17/12/21 18:30,10,,44.77,,3.57,20,0.95,22.84,319.72,0,,0.94,13.75,85.64
17/12/21 19:30,10,,42.27,,3.61,33,0.83,22.48,43.66,0,,0.63,5.68,88.55
17/12/21 20:30,7,,36.97,,4.16,21,0.97,22.7,117.75,0,,0.84,5.03,89.94
17/12/21 21:30,11,,34.97,,4.16,22,0.77,22.56,117.81,0,,0.61,3.78,91.34
17/12/21 22:30,38,,31.06,,4.36,26,0.81,22.17,126.46,0,,0.29,4.14,93.07
17/12/21 23:30,21,,32.02,,3.19,23,1.04,22.13,322.58,0,,0.94,6.85,93.81
18/12/21 00:30,12,,29.53,,1.34,28,0.73,22.19,44,0,,0.38,5.84,92.68
18/12/21 01:30,14,,26.32,,1.28,24,0.92,22.17,107.01,0,,0.49,3.4,93.12
18/12/21 02:30,9,,22.91,,1.47,28,0.83,21.88,97.68,0,,0.56,3.56,95.23
18/12/21 03:30,11,,24.9,,1.69,24,0.59,21.91,109.13,0,,0.78,4.3,94.75
18/12/21 04:30,8,,20.61,,1.89,16,0.39,21.82,134.18,0,,0.56,5.17,94.1
18/12/21 05:30,21,,19.39,,2.07,19,0.45,21.87,341.13,0,,0.45,19.92,95.36
18/12/21 06:30,28,,19.22,,1.69,20,0.34,23.33,119.82,0,,0.56,134.47,87.95
18/12/21 07:30,15,,30.41,6.67,1.7,14,0.44,27.57,171.84,0,,0.95,479.49,64.62
18/12/21 08:30,15,,11.62,13.99,1.09,12,0.09,28.05,103.55,0,,1.24,414.27,57.59
18/12/21 09:30,13,,10.06,20.13,1.13,11,0.1,29.77,139.27,0,,1.32,866.69,48.95
18/12/21 10:30,39,,17.39,31.55,0.7,14,0.07,30.9,317.08,0,,1.37,830.4,44.79
18/12/21 11:30,24,,33.76,49.8,0.68,13,0.21,31.02,326.33,0,,1.73,784.27,44.3
18/12/21 12:30,20,,95.52,68.66,0.24,24,0.31,31.69,308.87,0,,1.7,453.81,44.55
18/12/21 13:30,15,,27.63,59.44,0.12,18,0.24,32.19,313.47,0,,2.16,511.38,42.74
18/12/21 14:30,9,,31.85,37.5,0.04,12,0.26,31.63,305.21,0,,2.11,350.52,44.06
18/12/21 15:30,12,,31.95,39.8,0.05,19,0.19,31.8,303.62,0,,2.66,508.24,44.54
18/12/21 16:30,16,,28.02,35.87,0.02,15,0.2,30.67,215.14,0,,2.72,411.83,50.18
18/12/21 17:30,17,,19.06,23.93,0,11,0.19,26.34,157.73,0.2,,2.44,53.97,69.53
18/12/21 18:30,10,,15.9,22.09,0.01,8,0.16,25.26,130.54,0,,2.12,17.41,75.57
18/12/21 19:30,8,,10.6,23.46,0,9,0.11,24.94,79.73,0,,1.78,3.56,76.8
18/12/21 20:30,14,,14.1,19.39,0,12,0.06,24.62,114.98,0,,2.11,4.38,74.18
18/12/21 21:30,8,,8.57,17.8,0,8,0.13,24.56,124.67,0,,2.1,4.56,73.34
18/12/21 22:30,11,,6.86,15.72,0,9,,23.75,140.89,0,,2.66,3.64,72.27
18/12/21 23:30,9,,8.3,14.04,0,8,,23.11,140.8,0,,3.03,4.48,72.22
19/12/21 00:30,7,,10.71,17.72,0.01,6,0.26,22.52,131.68,0,,3.16,3.98,72.87
19/12/21 01:30,11,,27.05,19.44,0,3,0.23,22.24,138.7,0,,2.76,4.11,72.92
19/12/21 02:30,14,,20.48,18.92,0,7,0.24,22.03,130.65,0,,2.03,2.94,73.31
19/12/21 03:30,8,,26.57,23.05,0,6,0.21,21.71,136.6,0,,2.53,2.88,74.2
19/12/21 04:30,17,,18.35,19.03,0,10,0.21,21.33,132.78,0,,1.68,2.24,75.56
19/12/21 05:30,14,,14.99,18.56,0,7,0.23,21.46,127.9,0,,1.74,16.34,74.41
19/12/21 06:30,12,,10.55,21.27,0,10,0.29,21.98,124.41,0,,1.86,105.74,73.54
19/12/21 07:30,56,,9.03,19.64,0,8,0.29,23.36,111.02,0,,1.86,297.04,69.38
19/12/21 08:30,30,,8.67,22.49,0,8,0.27,25.65,124.02,0,,3.01,554.42,60.96
19/12/21 09:30,20,,7.03,22.86,0,6,0.28,25.32,123.64,0,,2.82,344.9,63.42
19/12/21 10:30,17,,6.65,22.13,0,7,0.3,25.76,141.15,0,,2.82,383.42,61.88
19/12/21 11:30,16,,5.62,25.03,0,8,0.3,26.66,124.43,0,,3.23,590.5,59.52
19/12/21 12:30,12,,5.87,26.01,0,11,0.31,27.39,136.07,0,,3.05,569.88,56.54
19/12/21 13:30,10,,5.45,25.61,0,10,0.31,27.63,130.38,0,,3.21,516.16,56.07
19/12/21 14:30,6,,4.54,24.67,0,8,0.33,27.55,135.19,0,,2.86,424.33,57.07
19/12/21 15:30,5,,5.8,24.14,0,9,0.31,26.95,147.76,0,,3.07,290.45,60.11
19/12/21 16:30,4,,5.16,26.19,0,11,0.28,26.26,136.09,0,,3.03,196.34,62.83
19/12/21 17:30,9,,4.46,23.12,0,8,0.27,25.1,127.96,0,,2.47,93.62,66.51
19/12/21 18:30,11,,6.43,20.08,0,14,0.28,23.79,125.5,0,,2.48,12.03,70.56
19/12/21 19:30,13,,6.44,21.83,0,11,0.28,23.42,129.51,0,,3.43,3.38,69.19
19/12/21 20:30,7,,7.51,24.05,0,13,0.26,23.3,120.7,0,,2.72,3.07,68.35
19/12/21 21:30,13,,5.17,22.88,0,9,0.24,23.02,123.01,0,,2.84,3.24,68.13
19/12/21 22:30,51,,7.15,19.98,0,8,0.25,22.6,129.86,0,,2.43,2.75,71.56
19/12/21 23:30,33,,5.32,17.23,0.07,7,0.25,22.22,129.3,0,,1.92,2.12,72.99
20/12/21 00:30,23,,4.61,21.24,0.34,14,0.31,21.97,120.4,0,,1.71,3.66,74.44
20/12/21 01:30,17,,2.68,23.05,0.29,9,0.25,21.88,134.03,0,,2.55,5.15,74.15
20/12/21 02:30,13,,2.95,21.68,0.27,6,0.24,21.45,137.06,0,,2.5,4.47,75.38
20/12/21 03:30,9,,2.94,,0.58,5,0.22,20.67,141.1,0,,2.34,1.86,75.98
20/12/21 04:30,14,,1.98,,0.51,7,0.23,20.51,130.18,0,,2.16,4.66,74.7
20/12/21 05:30,27,,5.44,,0.56,10,0.24,20.22,131.69,0,,2.45,22.27,75.87
20/12/21 06:30,21,,7.09,,0.6,10,0.28,22,127.26,0,,2.55,175.84,68.4
20/12/21 07:30,12,,6.84,21.29,0.44,8,0.33,23.01,129.19,0,,3.2,448.08,64.48
20/12/21 08:30,7,,6.06,26.31,0.41,11,0.28,24.23,132.8,0,,3.48,559.11,60.81
20/12/21 09:30,9,,6.22,25.25,0.72,8,0.36,24.99,134.32,0,,3.24,504.16,58.35
20/12/21 10:30,34,,6.47,27.11,0.16,9,0.29,25.53,123.25,0,,3.61,628.47,57.27
20/12/21 11:30,30,,5.2,29.95,0.15,7,0.28,26.51,119.25,0,,3.67,873.9,54.8
20/12/21 12:30,23,,5.04,31.79,0.1,10,0.33,27.4,118.93,0,,3.38,584.7,52.88
20/12/21 13:30,13,,6.49,,0.1,8,0.38,27.25,128.83,0,,3.27,448.32,53.84
20/12/21 14:30,9,,5.92,,0.08,7,0.38,27.23,123.6,0,,3.5,761.92,54.59
20/12/21 15:30,15,,6.92,,0.03,12,0.38,26.48,120.18,0,,3.2,315.35,57.38
20/12/21 16:30,19,,8.08,,0.02,8,0.38,26.25,114.56,0,,2.83,295.22,58.51
20/12/21 17:30,16,,9.33,,0.03,4,0.41,25.33,117.19,0,,3.45,151.89,61.71
20/12/21 18:30,20,,14.6,,0.09,13,0.43,23.92,115.92,0,,2.97,10.94,66.78
20/12/21 19:30,12,,14.78,,0.15,8,0.4,23.23,121.07,0,,2.59,2.25,69.15
20/12/21 20:30,6,,16.02,,0.13,8,0.41,22.58,119.52,0,,2.45,1.71,72.38
20/12/21 21:30,16,,13.75,,0.13,17,0.37,22.22,130.79,0,,2.54,2.06,73.11
20/12/21 22:30,52,,13.88,,0.27,13,0.44,21.98,121.79,0,,1.93,1.74,75.11
20/12/21 23:30,36,,13.62,,0.24,10,0.4,21.75,114.02,0,,1.61,2.46,77.2
21/12/21 00:30,19,,9.22,,0.4,7,0.25,21.62,120.78,0,,2.07,2.12,77.95
21/12/21 01:30,14,,9.47,,0.38,9,0.18,21.36,120.23,0,,1.81,2.14,79.13
21/12/21 02:30,8,,5.25,,0.17,12,0.2,21.37,124.27,0,,1.87,2.04,78.92
21/12/21 03:30,9,,3.92,,0.17,10,0.36,21.1,120.3,0,,1.68,1.72,79.95
21/12/21 04:30,17,,4.39,,0.19,9,0.24,21.13,120.61,0,,1.65,2.24,80.1
21/12/21 05:30,17,,9.01,,0.13,8,0.2,21.07,119.14,0,,1.64,20.78,80.79
21/12/21 06:30,14,,9.83,,0.35,11,0.25,22.26,115.27,0,,1.91,172.23,76.62
21/12/21 07:30,11,,9.19,,0.24,11,0.33,23.86,110.63,0,,2.35,323.12,70.18
21/12/21 08:30,15,,6.78,,0.42,10,0.35,25.22,116.35,0,,2.61,464.88,65
21/12/21 09:30,12,,7.4,,0.41,8,0.34,26.69,118.26,0,,2.11,625.51,59.37
21/12/21 10:30,13,,5.58,,0.2,8,0.34,28.65,125.83,0,,1.96,872.29,52.45
21/12/21 11:30,13,,6.32,,0.08,6,0.36,28.68,72.76,0,,2.19,776.97,52.39
21/12/21 12:30,7,,7.49,,0.23,7,0.33,29.94,51.16,0,,1.66,590.3,47.02
21/12/21 13:30,6,,6.91,,0.19,8,0.33,30.16,91.54,0,,1.73,424.14,45.47
21/12/21 14:30,12,,7.65,,0.05,8,0.36,29.69,120.98,0,,2.42,470.64,49.24
21/12/21 15:30,7,,9.25,,0.07,10,0.38,29.48,124.57,0,,2.75,547.08,50.44
21/12/21 16:30,20,,10.01,,0.08,11,0.47,29.22,139.2,0,,2.97,421.87,50.95
21/12/21 17:30,19,,12.71,,0.08,9,0.48,28.12,120.37,0,,2.65,83.11,52.6
21/12/21 18:30,23,,14.85,,0.05,9,0.53,26.72,116.77,0,,2.69,10.06,58.44
21/12/21 19:30,21,,16.49,,0.08,13,0.42,25.5,123.86,0,,2.39,1.56,65.7
21/12/21 20:30,11,,15.37,,0.24,14,0.41,24.66,124.02,0,,2.66,1.87,68.94
21/12/21 21:30,19,,14.58,,0.11,11,0.4,24.21,132.6,0,,2.28,1.72,70.88
21/12/21 22:30,22,,17.51,,0.2,10,0.37,23.6,112.73,0,,1.68,1.23,73.46
21/12/21 23:30,17,,16.72,,0.19,11,0.29,22.92,115.68,0,,1.75,1.46,76.31
22/12/21 00:30,18,,8.1,,0,8,0.28,22.51,127.41,0,,2.07,2.12,77.27
22/12/21 01:30,18,,4.93,,0,7,0.21,22.25,128.06,0,,2.28,1.83,76.43
22/12/21 02:30,18,,4.65,,0,7,0.22,21.9,122.85,0,,2.1,1.61,77.82
22/12/21 03:30,19,,2.86,,0,8,0.22,21.66,109.41,0,,1.61,1.73,78.76
22/12/21 04:30,11,,3.38,,0,9,0.23,21.5,115.7,0,,1.37,1.52,79.39
22/12/21 05:30,17,,7.72,,0,10,0.23,21.82,116.08,0,,1.2,21.4,78.63
22/12/21 06:30,21,,9.93,,0,8,0.27,24.64,115.32,0,,1.52,173.08,68.17
22/12/21 07:30,26,,7.3,,0,13,0.31,26.25,122.11,0,,1.29,430.18,61.15
22/12/21 08:30,35,,10.39,,0,7,0.3,27.34,11.45,0,,1.34,502.42,57.26
22/12/21 09:30,27,,18.46,,0,7,0.42,27.61,310.14,0,,2.12,481.93,57.23
22/12/21 10:30,28,,13.83,,0,11,0.37,28.36,312.64,0,,1.53,478.96,54.76
22/12/21 11:30,20,,11.61,,0,9,0.34,29.28,345.3,0,,1.32,778.26,51.68
22/12/21 12:30,17,,18.34,,0,12,0.45,30.86,41.96,0,,1.41,446.27,45.16
22/12/21 13:30,15,,21.47,,0,13,0.55,32.28,303.24,0,,2.07,644.75,38.85
22/12/21 14:30,22,,28.54,,0,9,0.54,32.84,313.21,0,,1.66,533.56,34.86
22/12/21 15:30,22,,28.17,,0,12,0.55,33.13,284.33,0,,2.2,564.68,33.13
22/12/21 16:30,89,,50.48,,0,25,0.5,32.52,299.07,0,,2.25,250.16,36.06
22/12/21 17:30,52,,69.07,,0,15,0.67,31.73,301.02,0,,2.05,101.56,37.82
22/12/21 18:30,39,,46.83,,0,14,0.71,30.69,346.87,0,,0.86,13.24,41.02
22/12/21 19:30,32,,48.03,,0,22,0.8,29.51,117.69,0,,1.09,0.8,49.2
22/12/21 20:30,22,,50.03,,0.01,20,0.79,28.47,116.22,0,,1.07,0.85,54.72
22/12/21 21:30,14,,31.61,,0.04,12,0.61,27.28,118.67,0,,1.72,1.28,61.08
22/12/21 22:30,93,,22.12,,0,13,0.54,26.69,107.58,0,,1.08,2.72,66.19
22/12/21 23:30,56,,14.74,,0.01,14,0.45,26.27,109.55,0,,0.78,1.77,67.4
23/12/21 00:30,36,,16.97,,0,14,0.29,25.91,94.17,0,,0.78,1.89,68.77
23/12/21 01:30,32,,19.9,,0.01,12,0.29,25.27,96,0,,0.66,1.61,72.38
23/12/21 02:30,20,,11.73,,0,10,0.29,24.91,111.36,0,,0.77,2.17,73.77
23/12/21 03:30,24,,8.82,,0,8,0.28,24.71,95.51,0,,0.29,3.52,75.04
23/12/21 04:30,27,,17.22,,0.01,6,0.33,24.58,321.47,0,,0.61,3.03,76.31
23/12/21 05:30,20,,28.8,,0.03,14,0.4,24.54,306.75,0,,1,19.23,72.29
23/12/21 06:30,17,,31.94,,0.01,14,0.37,25.43,32.96,0,,0.8,99.84,64.84
23/12/21 07:30,72,,27.29,,0,16,0.45,27.07,30.12,0,,1.28,262.86,63.73
23/12/21 08:30,39,,28.53,,0,18,0.59,26.25,2.6,0.2,,1,293.67,71.15
23/12/21 09:30,37,,17.11,,0.02,17,0.63,29.19,348.15,0,,1.22,711.33,57.27
23/12/21 10:30,111,,20.24,,0.06,17,0.46,31.4,310.2,0,,1.67,865.66,49.2
23/12/21 11:30,65,,22.11,,0,10,0.46,31.28,320.12,0,,2.34,429.27,48.71
23/12/21 12:30,37,,31.2,,0.01,15,0.55,27.47,298.45,3.6,,2.13,164.95,63.38
23/12/21 13:30,20,,35.36,,0.08,14,0.69,25.52,141.48,1.2,,1,300,77.4
23/12/21 14:30,20,,,,0.07,14,0.59,28.49,268.5,0,,1.51,551.8,62.6
23/12/21 15:30,22,,46.26,,0.01,19,0.55,29.81,304.19,0,,2.38,261.28,54.39
23/12/21 16:30,17,,43.17,,0.04,23,0.58,28.79,48.18,0,,1.71,123.99,61.43
23/12/21 17:30,11,,17.33,,0.01,9,0.5,26.06,48.01,0,,2,56.1,73.42
23/12/21 18:30,11,,16.94,,0.02,15,0.45,24.62,62.95,0,,1.76,7.73,77.2
23/12/21 19:30,15,,16.65,,0.04,12,0.35,21.48,121.38,7,,1.87,5.82,89.56
23/12/21 20:30,65,,17.16,,0.09,13,0.34,20.85,110.6,0.2,,0.81,7,91.95
23/12/21 21:30,34,,16.17,,0.14,11,0.32,21.55,120.15,0,,1.31,7.49,91.3
23/12/21 22:30,24,,15.21,,0.05,14,0.31,21.69,93.8,0,,0.83,6.72,89.85
23/12/21 23:30,31,,9.02,,0,13,0.25,22.13,121.72,0,,1.66,9.18,81.7
24/12/21 00:30,58,,7.6,,0.01,11,0.29,21.82,80.87,0,,1.08,8.44,76.45
24/12/21 01:30,38,,7.13,,0,15,0.25,21.57,143.09,0,,1.5,7.86,73.57
24/12/21 02:30,36,,13.33,,0,14,0.24,21.25,160.11,0,,1.59,5.3,70.41
24/12/21 03:30,18,,15.73,,0,11,0.24,20.84,145.19,0,,1.6,3.18,68.24
24/12/21 04:30,20,,5.25,,0.02,15,0.22,20.64,134.88,0,,1.84,2.52,66.45
24/12/21 05:30,16,,9.55,,0.02,12,0.19,20.48,125.15,0,,1.28,11.35,65.91
24/12/21 06:30,21,,9.53,,0.01,12,0.22,20.82,122.45,0,,1.77,54.8,63.6
24/12/21 07:30,18,,13.33,,0,11,0.26,21.18,143.64,0,,1.89,166.4,62.32
24/12/21 08:30,16,,14.17,,0,12,0.31,23.63,158.87,0,,1.67,379.12,48.02
24/12/21 09:30,14,,10.41,,0,9,0.25,23.17,140.75,0,,1.92,250.47,49.45
24/12/21 10:30,66,,7.98,,0.01,13,0.24,25.39,134.61,0,,1.58,518.65,44.08
24/12/21 11:30,45,,7.97,,0,14,0.24,25.69,104.19,0,,1.35,293.03,47.72
24/12/21 12:30,30,,10.31,,0,14,0.29,25.96,126.26,0,,1.63,438.8,48.72
